City Name,Trip UUID,Local Amount,Currency Code,Classification,Category,Local Timestamp
Radom,c00accd0-48de-4cb6-bcf4-719564b3f76b,-0.29,PLN,intermediary.commission.tax.vat,tax,9/1/2024 14:00
Radom,c00accd0-48de-4cb6-bcf4-719564b3f76b,-1.72,PLN,intermediary.commission,commission,9/1/2024 14:00
Radom,c00accd0-48de-4cb6-bcf4-719564b3f76b,-0.44,PLN,transport.fare.ufp_adj,driver_payment_fares,9/1/2024 14:00
Radom,c00accd0-48de-4cb6-bcf4-719564b3f76b,31.83,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,9/1/2024 14:00
Radom,c00accd0-48de-4cb6-bcf4-719564b3f76b,2.51,PLN,transport.tax.vat,tax,9/1/2024 14:00
Radom,335e85e5-36cd-4bc3-a68c-4dbb5643cede,-0.18,PLN,intermediary.commission.tax.vat,tax,8/31/2024 23:24
Radom,335e85e5-36cd-4bc3-a68c-4dbb5643cede,-0.78,PLN,intermediary.commission,commission,8/31/2024 23:24
Radom,335e85e5-36cd-4bc3-a68c-4dbb5643cede,14.49,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 23:24
Radom,335e85e5-36cd-4bc3-a68c-4dbb5643cede,1.16,PLN,transport.tax.vat,tax,8/31/2024 23:24
Radom,30ed79c4-1041-4ba2-b783-1b92829915d6,1.11,PLN,transport.tax.vat,tax,8/31/2024 20:02
Radom,30ed79c4-1041-4ba2-b783-1b92829915d6,-0.13,PLN,transport.fare.ufp_adj,driver_payment_fares,8/31/2024 20:02
Radom,30ed79c4-1041-4ba2-b783-1b92829915d6,14.01,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 20:02
Radom,30ed79c4-1041-4ba2-b783-1b92829915d6,-0.76,PLN,intermediary.commission,commission,8/31/2024 20:02
Radom,30ed79c4-1041-4ba2-b783-1b92829915d6,-0.14,PLN,intermediary.commission.tax.vat,tax,8/31/2024 20:02
Radom,30ed79c4-1041-4ba2-b783-1b92829915d6,0.14,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,8/31/2024 20:02
Radom,69b2f8ed-de83-4bff-ae73-b016d512e746,16.6,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 19:47
Radom,69b2f8ed-de83-4bff-ae73-b016d512e746,-17.93,PLN,transport.fare.cash.collected,cash_collected,8/31/2024 19:47
Radom,69b2f8ed-de83-4bff-ae73-b016d512e746,-0.9,PLN,intermediary.commission,commission,8/31/2024 19:47
Radom,69b2f8ed-de83-4bff-ae73-b016d512e746,1.33,PLN,transport.tax.vat,tax,8/31/2024 19:47
Radom,69b2f8ed-de83-4bff-ae73-b016d512e746,-0.21,PLN,intermediary.commission.tax.vat,tax,8/31/2024 19:47
Radom,c802254b-8d08-4a54-bc58-d5b4f86d7c48,-0.6,PLN,intermediary.commission,commission,8/31/2024 17:20
Radom,c802254b-8d08-4a54-bc58-d5b4f86d7c48,-0.06,PLN,transport.fare.ufp_adj,driver_payment_fares,8/31/2024 17:20
Radom,c802254b-8d08-4a54-bc58-d5b4f86d7c48,0.88,PLN,transport.tax.vat,tax,8/31/2024 17:20
Radom,c802254b-8d08-4a54-bc58-d5b4f86d7c48,-0.12,PLN,intermediary.commission.tax.vat,tax,8/31/2024 17:20
Radom,c802254b-8d08-4a54-bc58-d5b4f86d7c48,0.07,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,8/31/2024 17:20
Radom,c802254b-8d08-4a54-bc58-d5b4f86d7c48,11.11,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 17:20
Radom,26972684-d966-4d0c-997f-699ef4ffdb40,1.4,PLN,transport.tax.vat,tax,8/31/2024 17:09
Radom,26972684-d966-4d0c-997f-699ef4ffdb40,17.11,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 17:09
Radom,26972684-d966-4d0c-997f-699ef4ffdb40,-0.32,PLN,intermediary.commission.tax.vat,tax,8/31/2024 17:09
Radom,26972684-d966-4d0c-997f-699ef4ffdb40,-0.46,PLN,intermediary.fare.ufp_service_adj,commission,8/31/2024 17:09
Radom,26972684-d966-4d0c-997f-699ef4ffdb40,0.43,PLN,transport.fare.ufp_adj,driver_payment_fares,8/31/2024 17:09
Radom,26972684-d966-4d0c-997f-699ef4ffdb40,-0.92,PLN,intermediary.commission,commission,8/31/2024 17:09
Radom,1c457c41-9007-47d1-8a9c-09321a5e67cc,-0.77,PLN,intermediary.commission,commission,8/31/2024 15:46
Radom,1c457c41-9007-47d1-8a9c-09321a5e67cc,1.15,PLN,transport.tax.vat,tax,8/31/2024 15:46
Radom,1c457c41-9007-47d1-8a9c-09321a5e67cc,-0.18,PLN,intermediary.commission.tax.vat,tax,8/31/2024 15:46
Radom,1c457c41-9007-47d1-8a9c-09321a5e67cc,14.35,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 15:46
Radom,1c457c41-9007-47d1-8a9c-09321a5e67cc,-10.85,PLN,transport.fare.cash.collected,cash_collected,8/31/2024 15:46
Radom,c10b8a9e-d040-4ea0-9a38-35dbf5bacc99,0.9,PLN,transport.tax.vat,tax,8/31/2024 2:51
Radom,c10b8a9e-d040-4ea0-9a38-35dbf5bacc99,-0.6,PLN,intermediary.commission,commission,8/31/2024 2:51
Radom,c10b8a9e-d040-4ea0-9a38-35dbf5bacc99,-0.14,PLN,intermediary.commission.tax.vat,tax,8/31/2024 2:51
Radom,c10b8a9e-d040-4ea0-9a38-35dbf5bacc99,11.2,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 2:51
Radom,e807853e-4d6e-46ad-ac3e-da3ab84f77bd,-0.2,PLN,intermediary.commission.tax.vat,tax,8/31/2024 2:20
Radom,e807853e-4d6e-46ad-ac3e-da3ab84f77bd,16.56,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/31/2024 2:20
Radom,e807853e-4d6e-46ad-ac3e-da3ab84f77bd,1.33,PLN,transport.tax.vat,tax,8/31/2024 2:20
Radom,e807853e-4d6e-46ad-ac3e-da3ab84f77bd,-0.89,PLN,intermediary.commission,commission,8/31/2024 2:20
Radom,068c56f9-e55f-4bfa-bd9f-cf56a7d62f64,19.11,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 23:18
Radom,068c56f9-e55f-4bfa-bd9f-cf56a7d62f64,-4.64,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 23:18
Radom,068c56f9-e55f-4bfa-bd9f-cf56a7d62f64,-0.24,PLN,intermediary.commission.tax.vat,tax,8/30/2024 23:18
Radom,068c56f9-e55f-4bfa-bd9f-cf56a7d62f64,1.53,PLN,transport.tax.vat,tax,8/30/2024 23:18
Radom,068c56f9-e55f-4bfa-bd9f-cf56a7d62f64,-1.03,PLN,intermediary.commission,commission,8/30/2024 23:18
Radom,d5fc615c-3a7e-44f7-893c-8255a4f5e8d6,-0.14,PLN,intermediary.commission.tax.vat,tax,8/30/2024 22:57
Radom,d5fc615c-3a7e-44f7-893c-8255a4f5e8d6,0.89,PLN,transport.tax.vat,tax,8/30/2024 22:57
Radom,d5fc615c-3a7e-44f7-893c-8255a4f5e8d6,-0.6,PLN,intermediary.commission,commission,8/30/2024 22:57
Radom,d5fc615c-3a7e-44f7-893c-8255a4f5e8d6,11.06,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 22:57
Radom,dec2e22e-093f-4f98-b4e7-e600da5b21da,11.39,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 22:48
Radom,dec2e22e-093f-4f98-b4e7-e600da5b21da,-0.36,PLN,transport.fare.ufp_adj,driver_payment_fares,8/30/2024 22:48
Radom,dec2e22e-093f-4f98-b4e7-e600da5b21da,-0.05,PLN,intermediary.commission.tax.vat,tax,8/30/2024 22:48
Radom,dec2e22e-093f-4f98-b4e7-e600da5b21da,0.39,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,8/30/2024 22:48
Radom,dec2e22e-093f-4f98-b4e7-e600da5b21da,-0.61,PLN,intermediary.commission,commission,8/30/2024 22:48
Radom,dec2e22e-093f-4f98-b4e7-e600da5b21da,0.88,PLN,transport.tax.vat,tax,8/30/2024 22:48
Radom,dec2e22e-093f-4f98-b4e7-e600da5b21da,-11.91,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 22:48
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,2.24,PLN,transport.fare.surge,driver_payment_fares,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,4.65,PLN,transport.fare.charges.distance_surcharge,driver_payment_charges,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,-20.6,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,-0.35,PLN,intermediary.commission.tax.vat,tax,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,2.34,PLN,transport.tax.vat,tax,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,3.86,PLN,transport.fare.time,driver_payment_fares,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,4.67,PLN,transport.fare.base,driver_payment_fares,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,-1.53,PLN,intermediary.commission,commission,8/30/2024 19:41
Radom,ba9d6953-6da0-40b8-b5a7-c6f2c0c8ab0a,13.84,PLN,transport.fare.distance,driver_payment_fares,8/30/2024 19:41
Radom,b640f225-a1a0-4e1f-91bf-79f711ff7d55,0.13,PLN,transport.fare.ufp_adj,driver_payment_fares,8/30/2024 19:18
Radom,b640f225-a1a0-4e1f-91bf-79f711ff7d55,-0.24,PLN,intermediary.commission.tax.vat,tax,8/30/2024 19:18
Radom,b640f225-a1a0-4e1f-91bf-79f711ff7d55,-0.14,PLN,intermediary.fare.ufp_service_adj,commission,8/30/2024 19:18
Radom,b640f225-a1a0-4e1f-91bf-79f711ff7d55,1.33,PLN,transport.tax.vat,tax,8/30/2024 19:18
Radom,b640f225-a1a0-4e1f-91bf-79f711ff7d55,-0.89,PLN,intermediary.commission,commission,8/30/2024 19:18
Radom,b640f225-a1a0-4e1f-91bf-79f711ff7d55,16.53,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 19:18
Radom,a04b56bb-348a-444c-936f-19260cb17671,-7.98,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 18:57
Radom,a04b56bb-348a-444c-936f-19260cb17671,-0.18,PLN,intermediary.commission.tax.vat,tax,8/30/2024 18:57
Radom,a04b56bb-348a-444c-936f-19260cb17671,1.18,PLN,transport.tax.vat,tax,8/30/2024 18:57
Radom,a04b56bb-348a-444c-936f-19260cb17671,-0.8,PLN,intermediary.commission,commission,8/30/2024 18:57
Radom,a04b56bb-348a-444c-936f-19260cb17671,14.79,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 18:57
Radom,6be5d060-57e2-48aa-9b33-ab60b59042d1,13.18,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 18:41
Radom,6be5d060-57e2-48aa-9b33-ab60b59042d1,0.32,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,8/30/2024 18:41
Radom,6be5d060-57e2-48aa-9b33-ab60b59042d1,-0.71,PLN,intermediary.commission,commission,8/30/2024 18:41
Radom,6be5d060-57e2-48aa-9b33-ab60b59042d1,-0.3,PLN,transport.fare.ufp_adj,driver_payment_fares,8/30/2024 18:41
Radom,6be5d060-57e2-48aa-9b33-ab60b59042d1,1.03,PLN,transport.tax.vat,tax,8/30/2024 18:41
Radom,6be5d060-57e2-48aa-9b33-ab60b59042d1,-0.09,PLN,intermediary.commission.tax.vat,tax,8/30/2024 18:41
Radom,1000b8f7-c637-4405-8775-7bef29c29eee,17.56,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 18:15
Radom,1000b8f7-c637-4405-8775-7bef29c29eee,-0.95,PLN,intermediary.commission,commission,8/30/2024 18:15
Radom,1000b8f7-c637-4405-8775-7bef29c29eee,1.4,PLN,transport.tax.vat,tax,8/30/2024 18:15
Radom,1000b8f7-c637-4405-8775-7bef29c29eee,-0.22,PLN,intermediary.commission.tax.vat,tax,8/30/2024 18:15
Radom,ce09e40e-8803-4566-8121-c6d578feab1a,-0.65,PLN,intermediary.commission,commission,8/30/2024 17:55
Radom,ce09e40e-8803-4566-8121-c6d578feab1a,0.96,PLN,transport.tax.vat,tax,8/30/2024 17:55
Radom,ce09e40e-8803-4566-8121-c6d578feab1a,12.04,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 17:55
Radom,ce09e40e-8803-4566-8121-c6d578feab1a,-0.15,PLN,intermediary.commission.tax.vat,tax,8/30/2024 17:55
Radom,56b942c7-ed21-4c6f-94b6-5c81e8f89be7,17.6,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 17:44
Radom,56b942c7-ed21-4c6f-94b6-5c81e8f89be7,1.41,PLN,transport.tax.vat,tax,8/30/2024 17:44
Radom,56b942c7-ed21-4c6f-94b6-5c81e8f89be7,-3.8,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 17:44
Radom,56b942c7-ed21-4c6f-94b6-5c81e8f89be7,-0.95,PLN,intermediary.commission,commission,8/30/2024 17:44
Radom,56b942c7-ed21-4c6f-94b6-5c81e8f89be7,-0.22,PLN,intermediary.commission.tax.vat,tax,8/30/2024 17:44
Radom,98fd2ee2-72ec-42a8-8e55-a971e3f7d5a3,-0.17,PLN,intermediary.commission.tax.vat,tax,8/30/2024 17:29
Radom,98fd2ee2-72ec-42a8-8e55-a971e3f7d5a3,-7.59,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 17:29
Radom,98fd2ee2-72ec-42a8-8e55-a971e3f7d5a3,14.06,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 17:29
Radom,98fd2ee2-72ec-42a8-8e55-a971e3f7d5a3,1.12,PLN,transport.tax.vat,tax,8/30/2024 17:29
Radom,98fd2ee2-72ec-42a8-8e55-a971e3f7d5a3,-0.76,PLN,intermediary.commission,commission,8/30/2024 17:29
Radom,dd353696-e10c-4437-a032-08fe22fb37e7,5.09,PLN,transport.fare.cancellation_fee,driver_payment_fares,8/30/2024 17:15
Radom,dd353696-e10c-4437-a032-08fe22fb37e7,-0.06,PLN,intermediary.commission.tax.vat,tax,8/30/2024 17:15
Radom,dd353696-e10c-4437-a032-08fe22fb37e7,-0.27,PLN,intermediary.commission,commission,8/30/2024 17:15
Radom,dd353696-e10c-4437-a032-08fe22fb37e7,0.41,PLN,transport.tax.vat,tax,8/30/2024 17:15
Radom,0fad14d2-3927-4936-bc66-15c1f855b633,-0.68,PLN,intermediary.commission,commission,8/30/2024 17:00
Radom,0fad14d2-3927-4936-bc66-15c1f855b633,-0.22,PLN,intermediary.commission.tax.vat,tax,8/30/2024 17:00
Radom,0fad14d2-3927-4936-bc66-15c1f855b633,-13.91,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 17:00
Radom,0fad14d2-3927-4936-bc66-15c1f855b633,1.03,PLN,transport.tax.vat,tax,8/30/2024 17:00
Radom,0fad14d2-3927-4936-bc66-15c1f855b633,0.25,PLN,transport.fare.ufp_adj,driver_payment_fares,8/30/2024 17:00
Radom,0fad14d2-3927-4936-bc66-15c1f855b633,12.63,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 17:00
Radom,0fad14d2-3927-4936-bc66-15c1f855b633,-0.27,PLN,intermediary.fare.ufp_service_adj,commission,8/30/2024 17:00
Radom,45167d69-f09a-4f81-91c8-1166439674c9,17.22,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 9:37
Radom,45167d69-f09a-4f81-91c8-1166439674c9,-0.21,PLN,intermediary.commission.tax.vat,tax,8/30/2024 9:37
Radom,45167d69-f09a-4f81-91c8-1166439674c9,1.38,PLN,transport.tax.vat,tax,8/30/2024 9:37
Radom,45167d69-f09a-4f81-91c8-1166439674c9,-0.93,PLN,intermediary.commission,commission,8/30/2024 9:37
Radom,d1bfd822-f342-4aa5-9b77-175568f73cce,0.35,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,8/30/2024 9:23
Radom,d1bfd822-f342-4aa5-9b77-175568f73cce,-0.32,PLN,transport.fare.ufp_adj,driver_payment_fares,8/30/2024 9:23
Radom,d1bfd822-f342-4aa5-9b77-175568f73cce,-0.07,PLN,intermediary.commission.tax.vat,tax,8/30/2024 9:23
Radom,d1bfd822-f342-4aa5-9b77-175568f73cce,-0.67,PLN,intermediary.commission,commission,8/30/2024 9:23
Radom,d1bfd822-f342-4aa5-9b77-175568f73cce,0.96,PLN,transport.tax.vat,tax,8/30/2024 9:23
Radom,d1bfd822-f342-4aa5-9b77-175568f73cce,12.32,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 9:23
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,-11.93,PLN,transport.fare.cash.collected,cash_collected,8/30/2024 9:12
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,-0.32,PLN,transport.fare.ufp_adj,driver_payment_fares,8/30/2024 9:12
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,0.88,PLN,transport.tax.vat,tax,8/30/2024 9:12
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,0.35,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,8/30/2024 9:12
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,-0.61,PLN,intermediary.commission,commission,8/30/2024 9:12
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,11.36,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 9:12
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,-0.06,PLN,intermediary.commission.tax.vat,tax,8/30/2024 9:12
Radom,666b7b3e-e906-4d3d-82ef-14458ff6d19f,0.01,PLN,transport.fare.charges.wait_time,driver_payment_charges,8/30/2024 9:12
Radom,1407fc61-2e16-4c4b-a025-7d47b8605d18,-0.27,PLN,intermediary.fare.ufp_service_adj,commission,8/30/2024 8:23
Radom,1407fc61-2e16-4c4b-a025-7d47b8605d18,-0.22,PLN,intermediary.commission.tax.vat,tax,8/30/2024 8:23
Radom,1407fc61-2e16-4c4b-a025-7d47b8605d18,0.25,PLN,transport.fare.ufp_adj,driver_payment_fares,8/30/2024 8:23
Radom,1407fc61-2e16-4c4b-a025-7d47b8605d18,12.7,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/30/2024 8:23
Radom,1407fc61-2e16-4c4b-a025-7d47b8605d18,1.04,PLN,transport.tax.vat,tax,8/30/2024 8:23
Radom,1407fc61-2e16-4c4b-a025-7d47b8605d18,-0.69,PLN,intermediary.commission,commission,8/30/2024 8:23
Radom,e754be48-1b73-47f5-a429-cf02d4930de4,14.16,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 18:38
Radom,e754be48-1b73-47f5-a429-cf02d4930de4,-0.09,PLN,intermediary.commission.tax.vat,tax,8/29/2024 18:38
Radom,e754be48-1b73-47f5-a429-cf02d4930de4,-0.33,PLN,transport.fare.ufp_adj,driver_payment_fares,8/29/2024 18:38
Radom,e754be48-1b73-47f5-a429-cf02d4930de4,1.11,PLN,transport.tax.vat,tax,8/29/2024 18:38
Radom,e754be48-1b73-47f5-a429-cf02d4930de4,-0.76,PLN,intermediary.commission,commission,8/29/2024 18:38
Radom,e754be48-1b73-47f5-a429-cf02d4930de4,0.36,PLN,intermediary.fare.ufp_incentive,existing_driver_incentive,8/29/2024 18:38
Radom,4b238427-e578-4080-b134-8a7819e8f81b,10.19,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 17:58
Radom,4b238427-e578-4080-b134-8a7819e8f81b,-0.13,PLN,intermediary.commission.tax.vat,tax,8/29/2024 17:58
Radom,4b238427-e578-4080-b134-8a7819e8f81b,0.81,PLN,transport.tax.vat,tax,8/29/2024 17:58
Radom,4b238427-e578-4080-b134-8a7819e8f81b,-0.55,PLN,intermediary.commission,commission,8/29/2024 17:58
Radom,dcb4df94-0996-445e-86cd-f1cf13c26589,-0.13,PLN,intermediary.commission.tax.vat,tax,8/29/2024 17:38
Radom,dcb4df94-0996-445e-86cd-f1cf13c26589,-0.55,PLN,intermediary.commission,commission,8/29/2024 17:38
Radom,dcb4df94-0996-445e-86cd-f1cf13c26589,10.19,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 17:38
Radom,dcb4df94-0996-445e-86cd-f1cf13c26589,0.81,PLN,transport.tax.vat,tax,8/29/2024 17:38
Radom,dcb4df94-0996-445e-86cd-f1cf13c26589,-5.5,PLN,transport.fare.cash.collected,cash_collected,8/29/2024 17:38
Radom,6134e964-88f1-44db-bc62-4f622906d23f,12.77,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 17:18
Radom,6134e964-88f1-44db-bc62-4f622906d23f,-0.16,PLN,intermediary.commission.tax.vat,tax,8/29/2024 17:18
Radom,6134e964-88f1-44db-bc62-4f622906d23f,1.02,PLN,transport.tax.vat,tax,8/29/2024 17:18
Radom,6134e964-88f1-44db-bc62-4f622906d23f,-0.69,PLN,intermediary.commission,commission,8/29/2024 17:18
Radom,6134e964-88f1-44db-bc62-4f622906d23f,-2.76,PLN,transport.fare.cash.collected,cash_collected,8/29/2024 17:18
Radom,ee48ed2f-ed5f-4965-8879-7ee301d8e789,0.81,PLN,transport.tax.vat,tax,8/29/2024 15:29
Radom,ee48ed2f-ed5f-4965-8879-7ee301d8e789,-0.13,PLN,intermediary.commission.tax.vat,tax,8/29/2024 15:29
Radom,ee48ed2f-ed5f-4965-8879-7ee301d8e789,-0.55,PLN,intermediary.commission,commission,8/29/2024 15:29
Radom,ee48ed2f-ed5f-4965-8879-7ee301d8e789,10.19,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 15:29
Radom,18e023a5-41fe-4833-bea1-cc31e0ccb9d3,0.74,PLN,transport.tax.vat,tax,8/29/2024 15:13
Radom,18e023a5-41fe-4833-bea1-cc31e0ccb9d3,9.26,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 15:13
Radom,18e023a5-41fe-4833-bea1-cc31e0ccb9d3,-0.5,PLN,intermediary.commission,commission,8/29/2024 15:13
Radom,18e023a5-41fe-4833-bea1-cc31e0ccb9d3,-5.0,PLN,transport.fare.cash.collected,cash_collected,8/29/2024 15:13
Radom,18e023a5-41fe-4833-bea1-cc31e0ccb9d3,-0.12,PLN,intermediary.commission.tax.vat,tax,8/29/2024 15:13
Radom,d2fc8df6-b35b-4306-9426-cfa34e3ea431,16.58,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 14:47
Radom,d2fc8df6-b35b-4306-9426-cfa34e3ea431,-0.9,PLN,intermediary.commission,commission,8/29/2024 14:47
Radom,d2fc8df6-b35b-4306-9426-cfa34e3ea431,1.33,PLN,transport.tax.vat,tax,8/29/2024 14:47
Radom,d2fc8df6-b35b-4306-9426-cfa34e3ea431,-0.21,PLN,intermediary.commission.tax.vat,tax,8/29/2024 14:47
Radom,565a7575-5580-4f87-bc79-f65485227132,-0.12,PLN,intermediary.commission.tax.vat,tax,8/29/2024 14:33
Radom,565a7575-5580-4f87-bc79-f65485227132,-10.85,PLN,transport.fare.cash.collected,cash_collected,8/29/2024 14:33
Radom,565a7575-5580-4f87-bc79-f65485227132,10.05,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 14:33
Radom,565a7575-5580-4f87-bc79-f65485227132,0.8,PLN,transport.tax.vat,tax,8/29/2024 14:33
Radom,565a7575-5580-4f87-bc79-f65485227132,-0.54,PLN,intermediary.commission,commission,8/29/2024 14:33
Radom,68634d76-184e-44ee-a7ca-d24aa4460f02,10.0,PLN,transport.misc.tip,tip,8/29/2024 14:02
Radom,68634d76-184e-44ee-a7ca-d24aa4460f02,-0.27,PLN,intermediary.commission.tax.vat,tax,8/29/2024 14:02
Radom,68634d76-184e-44ee-a7ca-d24aa4460f02,1.75,PLN,transport.tax.vat,tax,8/29/2024 14:02
Radom,68634d76-184e-44ee-a7ca-d24aa4460f02,-1.18,PLN,intermediary.commission,commission,8/29/2024 14:02
Radom,68634d76-184e-44ee-a7ca-d24aa4460f02,21.82,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 14:02
Radom,373f0832-8d51-4a96-b1df-100fcf910984,-0.78,PLN,intermediary.commission,commission,8/29/2024 13:36
Radom,373f0832-8d51-4a96-b1df-100fcf910984,1.18,PLN,transport.tax.vat,tax,8/29/2024 13:36
Radom,373f0832-8d51-4a96-b1df-100fcf910984,0.2,PLN,transport.fare.ufp_adj,driver_payment_fares,8/29/2024 13:36
Radom,373f0832-8d51-4a96-b1df-100fcf910984,-0.23,PLN,intermediary.commission.tax.vat,tax,8/29/2024 13:36
Radom,373f0832-8d51-4a96-b1df-100fcf910984,-15.91,PLN,transport.fare.cash.collected,cash_collected,8/29/2024 13:36
Radom,373f0832-8d51-4a96-b1df-100fcf910984,14.53,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 13:36
Radom,373f0832-8d51-4a96-b1df-100fcf910984,-0.22,PLN,intermediary.fare.ufp_service_adj,commission,8/29/2024 13:36
Radom,b95fffdf-d46f-4cac-be06-303574c943eb,1.21,PLN,transport.tax.vat,tax,8/29/2024 9:30
Radom,b95fffdf-d46f-4cac-be06-303574c943eb,-0.82,PLN,intermediary.commission,commission,8/29/2024 9:30
Radom,b95fffdf-d46f-4cac-be06-303574c943eb,15.11,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/29/2024 9:30
Radom,b95fffdf-d46f-4cac-be06-303574c943eb,-0.19,PLN,intermediary.commission.tax.vat,tax,8/29/2024 9:30
Radom,a38d1dcd-d592-4884-8e10-1ad6040ebbd8,0.74,PLN,transport.tax.vat,tax,8/28/2024 18:38
Radom,a38d1dcd-d592-4884-8e10-1ad6040ebbd8,9.26,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/28/2024 18:38
Radom,a38d1dcd-d592-4884-8e10-1ad6040ebbd8,-0.5,PLN,intermediary.commission,commission,8/28/2024 18:38
Radom,a38d1dcd-d592-4884-8e10-1ad6040ebbd8,-0.12,PLN,intermediary.commission.tax.vat,tax,8/28/2024 18:38
Radom,f565ed55-d76c-4125-961f-8287d80949ba,22.96,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/28/2024 18:11
Radom,f565ed55-d76c-4125-961f-8287d80949ba,1.84,PLN,transport.tax.vat,tax,8/28/2024 18:11
Radom,f565ed55-d76c-4125-961f-8287d80949ba,-1.24,PLN,intermediary.commission,commission,8/28/2024 18:11
Radom,f565ed55-d76c-4125-961f-8287d80949ba,-0.29,PLN,intermediary.commission.tax.vat,tax,8/28/2024 18:11
Radom,bccc5b78-fd61-434a-ac05-79330203fd08,-0.24,PLN,intermediary.commission.tax.vat,tax,8/28/2024 18:00
Radom,bccc5b78-fd61-434a-ac05-79330203fd08,-0.57,PLN,intermediary.commission,commission,8/28/2024 18:00
Radom,bccc5b78-fd61-434a-ac05-79330203fd08,0.44,PLN,transport.fare.ufp_adj,driver_payment_fares,8/28/2024 18:00
Radom,bccc5b78-fd61-434a-ac05-79330203fd08,10.64,PLN,transport.fare.coupled_upfront_fare,driver_payment_fares,8/28/2024 18:00
